,Domain,Course,Similarity
25561,"Interaction Designer, Site Reliability - London",CSE 370,0.22453053314238786
25562,Portfolio Strategist,CSE 370,0.22453053314238786
25563,Quantitative User Experience Research Lead,CSE 370,0.22453053314238786
25564,"Strategy and Operations Manager, Go-To-Market, Partnerships",CSE 370,0.22453053314238786
25565,"Technical Account Manager, Google Technical Services (Mandarin or Cantonese)",CSE 370,0.22453053314238786
25566,"High Performance Computing (HPC) Specialist, Google Cloud",CSE 370,0.1868631562916562
25567,"UX Engineer, Front End",CSE 370,0.1868631562916562
25568,Front End Software Engineer,CSE 370,0.1827121124835685
25569,"Interaction Designer, Publisher UX",CSE 370,0.1827121124835685
25570,"Strategic Technology Partner Manager, Healthcare and Life Sciences",CSE 370,0.1827121124835685
25571,"Data Analyst, Product Trust and Safety",CSE 370,0.17844558195210994
25572,Risk and Compliance Manager,CSE 370,0.17844558195210994
25573,"Software Engineer, Tools and Infrastructure",CSE 370,0.17844558195210994
25574,Campus Manager (English and Mandarin),CSE 370,0.17317125294357538
25575,"Cluster Manager, Security (English, Chinese)",CSE 370,0.17317125294357538
25576,"Industry Manager, Branding (English, Russian)",CSE 370,0.16899126218631863
25577,"Inventory Accounting Manager, Consumer Hardware",CSE 370,0.16899126218631863
25578,"Technical Program Manager, Site Reliability Engineering",CSE 370,0.16899126218631863
25579,"Marketing Analyst, Product Growth",CSE 370,0.16888079289346933
25580,"Business Lead for Partner Relationship Management (PRM) Solution, Google Cloud",CSE 370,0.16718475051457063
25581,"Inside Sales Executive, Google Cloud",CSE 370,0.16718475051457063
25582,"Sales Executive, Google Cloud Platform",CSE 370,0.16718475051457063
25583,"Content Strategist, Consumers, Google Technical Services",CSE 370,0.16259764209389688
25584,"Enforcement Analyst, Trust and Safety, YouTube",CSE 370,0.16259764209389688
25585,"Developer Advocate, Web",CSE 370,0.16163938934914768
25586,Associate Legal Counsel (Commercial) Google Cloud,CSE 370,0.16080422059458216
25587,"Customer Reference Marketing Manager, Google Cloud",CSE 370,0.16080422059458216
25588,"Developer Advocate, Cloud Platform",CSE 370,0.16080422059458216
25589,"Developer Advocate, Partner Engineering",CSE 370,0.16080422059458216
25590,"Partner Engineer, Google Assistant, Google Technical Services",CSE 370,0.16080422059458216
25591,Senior Accountant,CSE 370,0.16080422059458216
25592,"Deal Manager, Google Cloud",CSE 370,0.15955067919567228
25593,"Inside Sales Representative, Google Cloud",CSE 370,0.15955067919567228
25594,"Product Marketing Manager, Databases, Google Cloud",CSE 370,0.15955067919567228
25595,"Data Science Analyst, Revenue Strategy and Operations, Google Marketing Solutions",CSE 370,0.1546963016502559
25596,"High-level Synthesis Design Engineer, Consumer Hardware",CSE 370,0.1546963016502559
25597,"New Product Quality Manager, Consumer Hardware",CSE 370,0.1546963016502559
25598,"Principal, Strategy, YouTube",CSE 370,0.1546963016502559
25599,"Head of Government Channels, Google Cloud",CSE 370,0.151553935976699
25600,"Partner Marketing Manager, Google Cloud",CSE 370,0.151553935976699
25601,"Associate Account Strategist (Czech/Slovak), Global Customer Experience",CSE 370,0.1490059819072485
25602,"Associate Account Strategist (Hungarian), Global Customer Experience",CSE 370,0.1490059819072485
25603,Staffing Channels Specialist,CSE 370,0.1490059819072485
25604,Treasury Accountant,CSE 370,0.1490059819072485
25605,"Global Technical Alliance Manager, Strategic Consultative Partnerships",CSE 370,0.14892347066197545
25606,"Internal Audit, Technology Audit Manager",CSE 370,0.1466453009750694
25607,"Communications Analyst, Physical Security",CSE 370,0.14554193392395973
25608,Network Business Analyst,CSE 370,0.14554193392395973
25609,People Partner,CSE 370,0.14469934543594717
25610,Staffing Services Lead,CSE 370,0.144630196550861
25611,"Technical Solutions Engineering Manager, Firebase, Google Cloud",CSE 370,0.144630196550861
25612,"Analytical Consultant, Auto (English, Russian)",CSE 370,0.1433781660249224
25613,"Visual Designer, Brand Studio",CSE 370,0.1433781660249224
25614,"Industrial Designer, Hardware",CSE 370,0.14312692461535334
25615,"Strategic Account Sales Manager Central/LatAm, Google Cloud",CSE 370,0.14282950158230961
25616,Associate Legal Counsel (English and Russian),CSE 370,0.14156396370381116
25617,"Systems Architect Hardware Engineer, Home",CSE 370,0.14156396370381116
25618,"Technical Specialist, Shopping, Google Professional Services (French)",CSE 370,0.14136702232062817
25619,"Partner Business Manager, System Integrator Partnerships",CSE 370,0.14108626465313137
25620,"Partner Growth Lead, Global Technology Partnerships (English, German)",CSE 370,0.14108626465313137
25621,Programmatic Account Strategist (English),CSE 370,0.14006521697156132
25622,People Consultant Pod Manager,CSE 370,0.14002147605642676
25623,"Big Data Product Specialist, Google Cloud (English)",CSE 370,0.14001478119753302
25624,Associate Product Marketing Manager,CSE 370,0.13999851465341634
25625,"Associate, Business Operations and Strategy",CSE 370,0.13999851465341634
25626,DoubleClick Search Lead (Full-time/Part-time),CSE 370,0.13999851465341634
25627,"Strategic Partner Manager (Technical), Channel Sales",CSE 370,0.13999851465341634
25628,"User Engagement Strategy Manager, Google Technical Services, Scaled Engagement and Learning",CSE 370,0.13999851465341634
25629,Entity Controller,CSE 370,0.13905523996800184
25630,Visual Designer,CSE 370,0.13774709766730667
25631,"Business Systems Analyst, PLM and CAD",CSE 370,0.1376444822642952
25632,Staffing Services Associate Lead,CSE 370,0.1376444822642952
25633,"Business Lead, Partner to Partner Exchange, Google Cloud",CSE 370,0.13736224356107413
25634,"Cloud Consultant, Professional Services, Google Cloud",CSE 370,0.13736224356107413
25635,"People Analyst, Reporting and Insights",CSE 370,0.13736224356107413
25636,"Manager of Store Operations, Hardware Partnerships",CSE 370,0.13700418553780763
25637,"Supplier Development Engineer, Sensor Module",CSE 370,0.13700418553780763
25638,"Account Executive, Waze",CSE 370,0.1360011465381831
25639,"Product Marketing Manager, YouTube",CSE 370,0.1356952840462327
25640,"Business Development Manager, Next Billion Users",CSE 370,0.13553946940228342
25641,"Market Lead, Google Marketing Solutions (Lithuanian, Latvian or Estonian)",CSE 370,0.1351247426122427
25642,"Growth Manager, US Gaming, Mobile Apps",CSE 370,0.134915375104174
25643,"Partner Business Manager (DACH), System Integrator Partnerships (German)",CSE 370,0.134915375104174
25644,"Software Engineer, Accessibility",CSE 370,0.13440616186708212
25645,Staffing Programs Specialist,CSE 370,0.134106219233945
25646,"Business Intelligence Analyst, Finance",CSE 370,0.13369210594100878
25647,"AdMob Technical Sales Lead, Online Partnerships Group",CSE 370,0.13258167803287507
25648,Associate Lead Recruiter (Hardware),CSE 370,0.13258167803287507
25649,Revenue Systems Senior Accountant,CSE 370,0.13258167803287507
25650,"Sales Development Manager, Cross-Vertical Team",CSE 370,0.13258167803287507
25651,"Shopping Specialist, Large Customer Sales (English, Mandarin)",CSE 370,0.13258167803287507
25652,"Supplier Development Engineer, Materials, Consumer Products",CSE 370,0.13258167803287507
25653,"Associate Account Strategist, Sales, Google Marketing Solutions (Portuguese)",CSE 370,0.13033090994285884
25654,"Associate Partnership Manager, Hardware Partnerships (Part-time/Full-time)",CSE 370,0.13033090994285884
25655,"Chief of Staff, Google Hardware",CSE 370,0.13033090994285884
25656,"Enterprise Customer Development Representative, Google Cloud (French)",CSE 370,0.13033090994285884
25657,"Enterprise Customer Development Representative, Google Cloud (German)",CSE 370,0.13033090994285884
25658,"Enterprise Customer Development Representative, Google Cloud (Italian)",CSE 370,0.13033090994285884
25659,"Enterprise Customer Development Representative, Google Cloud (Nordics)",CSE 370,0.13033090994285884
25660,"Enterprise Customer Development Representative, Google Cloud (Spanish)",CSE 370,0.13033090994285884
25661,"Manager, Sales Compensation Design and Compensation Partner",CSE 370,0.13033090994285884
25662,Online Sales Account Manager (Spanish),CSE 370,0.13033090994285884
25663,SOX Ads Revenue Analyst,CSE 370,0.13033090994285884
25664,"Strategic Relationships Project Manager, Consumer Hardware",CSE 370,0.13033090994285884
25665,"Strategy and Business Analyst, Go-to-Market, Google Marketing Solutions",CSE 370,0.13033090994285884
25666,"Technical Account Manager, Google Technical Services Global Customer Care (English, Japanese)",CSE 370,0.13033090994285884
25667,UX Writer,CSE 370,0.13033090994285884
25668,"Account Executive, Google Cloud",CSE 370,0.1302885732613504
25669,Operations Engineer,CSE 370,0.1302885732613504
25670,"Program Manager, Web Producer, Google Cloud",CSE 370,0.1302885732613504
25671,"Creative Lead, Marketing (India)",CSE 370,0.13020234405994416
25672,"Managing Editor, Google Technical Services, Ads, Scaled Engagement and Learning",CSE 370,0.13020234405994416
25673,Human Resources Apprenticeship,CSE 370,0.1300422701984644
25674,"Migration Architect, Google Cloud",CSE 370,0.1300422701984644
25675,Analog & CAD Automation Engineer,CSE 370,0.12850986598059536
25676,Online Sales Account Manager (Czech or Slovak),CSE 370,0.12850986598059536
25677,"Presales Manager, New Business Development",CSE 370,0.12850986598059536
25678,"Program Manager, Audio Visual (AV) Deployments",CSE 370,0.12850986598059536
25679,"Marketing Analytics Manager, Retail Marketing",CSE 370,0.1281757106538862
25680,"Product Marketing Manager, Google Analytics",CSE 370,0.1281757106538862
25681,"Technical Program Manager, ASIC Development",CSE 370,0.12810063203214667
25682,"Network Implementation Engineer, Corporate Network",CSE 370,0.1279011275852099
25683,Online Sales Account Strategist (Italian),CSE 370,0.1279011275852099
25684,"Product Design Engineering Manager, Google Home",CSE 370,0.1273999440483749
25685,Consumer Insights Manager,CSE 370,0.1269038292346522
25686,Campus Security Manager,CSE 370,0.1255195191130042
25687,"Copywriter, Web, Google Cloud",CSE 370,0.1255195191130042
25688,"Hardware System Validation Engineer, Consumer Hardware",CSE 370,0.12542554014362395
25689,"Mobile Apps Technical Specialist, Online Partnership Group (English and Vietnamese or Hindi)",CSE 370,0.1253550373483449
25690,Staffing Manager,CSE 370,0.1253550373483449
25691,Staffing Services Associate,CSE 370,0.12462756154127419
25692,Trademark Counsel,CSE 370,0.12387711741030216
25693,"Project Manager, Staffing Services Operations",CSE 370,0.12206132914870978
25694,"Technical Analytics Architect, Google Cloud Online Experience",CSE 370,0.12206132914870978
25695,"Internal Audit, Infrastructure Technology Audit Manager",CSE 370,0.1209624258801341
25696,"Software Engineer, Virtual Prototyping",CSE 370,0.12069017097819597
25697,"Program Manager/Producer, Global Hardware Marketing",CSE 370,0.12032592355099041
25698,"Administrative Business Partner, Cloud",CSE 370,0.12012538411654532
25699,Payments Compliance Regulatory Licensing and Reporting Manager,CSE 370,0.12012538411654532
25700,"Android Partner Engineer, Technical Solutions Consultant",CSE 370,0.11925755797419697
25701,"Program Manager, Geo Merchant",CSE 370,0.11925755797419697
25702,"Administrative Business Partner, Hardware and Display Ads",CSE 370,0.11829115324653686
25703,"Solutions Architect, Healthcare and Life Sciences, Google Cloud",CSE 370,0.11738402945920826
25704,Advertising Operations Associate (Korean),CSE 370,0.11716742827557028
25705,Analytical Consultant,CSE 370,0.11716742827557028
25706,"Associate Account Strategist (Hungarian), GMS Sales",CSE 370,0.11716742827557028
25707,People Consultant,CSE 370,0.11716742827557028
25708,"Associate Account Strategist, Sales, Google Marketing Solutions (Spanish)",CSE 370,0.1168662637937814
25709,"Communications Manager, Developer and Emerging Ads",CSE 370,0.1168662637937814
25710,"Global Head of Music Social and Influencer Marketing, Marketing, YouTube",CSE 370,0.1168662637937814
25711,"Product Analyst, Product and Sales Activation, Google Marketing Solutions",CSE 370,0.1168662637937814
25712,"Technical Program Manager, Data Center Design",CSE 370,0.11634534024633467
25713,"Ethics and Compliance Associate Counsel, US Political Law",CSE 370,0.11632036403752863
25714,"Internal Controls (SOX) Manager, Cloud Business Finance",CSE 370,0.11632036403752863
25715,"Global Campaigns Manager, Google Cloud (Apigee)",CSE 370,0.1157510241959244
25716,"Account Executive, Mid Market Sales, Google Marketing Solutions",CSE 370,0.1145513366907835
25717,"Measurement and Attribution Specialist (English, German)",CSE 370,0.1145513366907835
25718,"Store Campaigns Manager, Merchandising, Google Play",CSE 370,0.11450887750834227
25719,"Mobile Sites UX and Conversion Specialist (German), Performance Team",CSE 370,0.114109265524894
25720,"Product Marketing Manager, SMB Marketing (Spanish)",CSE 370,0.114109265524894
25721,"Senior Accountant, Play Business Controller",CSE 370,0.114109265524894
25722,"Systems Engineer, Site Reliability Engineering",CSE 370,0.114109265524894
25723,"Vendor Manager, Google Technical Services",CSE 370,0.114109265524894
25724,Performance Specialist (Korean),CSE 370,0.1141069543082267
25725,Search Specialist (Swedish),CSE 370,0.1141069543082267
25726,Media Research Manager,CSE 370,0.1137832180596888
25727,"Project Manager (EMEA), Customer Experience, Go-to-Market",CSE 370,0.1137832180596888
25728,"Quantitative Analyst, Ads Quality",CSE 370,0.1137832180596888
25729,Senior Treasury Analytics Manager,CSE 370,0.1137832180596888
25730,"Tax Analyst, Employment Tax",CSE 370,0.1137832180596888
25731,"Account Manager, Branding",CSE 370,0.11353918006643653
25732,GMS Sales Agency Lead,CSE 370,0.11353918006643653
25733,Optical Testing Engineer,CSE 370,0.11353918006643653
25734,"Program Manager, Supply Chain Data Management",CSE 370,0.11353918006643653
25735,"Strategic Partner Development Manager, New Ads Business Development",CSE 370,0.11353918006643653
25736,"Senior Technology Auditor, Internal Audit",CSE 370,0.11285184451844543
25737,"Field Sales Representative, Google Cloud (DACH)",CSE 370,0.1125395791605115
25738,"Field Sales Representative, Google Cloud (English, Dutch, French)",CSE 370,0.1125395791605115
25739,"Interaction Designer, Google Photos",CSE 370,0.1125395791605115
25740,"Partner Development Manager, Online Partnerships Group (English, Mandarin)",CSE 370,0.11227632239460945
25741,Global Business Strategy Manager,CSE 370,0.11172712482511997
25742,"Global Business Strategy Manager, Sales Productivity, Central Strategy and Operations",CSE 370,0.11172712482511997
25743,"Global Go-to-Market Strategy Lead, Retail Marketing",CSE 370,0.11172712482511997
25744,"Head of Platforms and Display, Go-to-Market Strategy and Operations",CSE 370,0.11172712482511997
25745,"Mechanical Engineer, Data Center",CSE 370,0.11172712482511997
25746,"Product Marketing Manager, IoT, Google Cloud Platform",CSE 370,0.11172712482511997
25747,"Product Specialist, New Hardware Devices and Platforms, Google Play",CSE 370,0.11172712482511997
25748,Vendor Operations Program Manager,CSE 370,0.11172712482511997
25749,Cloud DevOps and Infrastructure Engineer for Silicon Design,CSE 370,0.11118599870242178
25750,Recruiter,CSE 370,0.11110555564519017
25751,"Software Engineer, Performance Modeling",CSE 370,0.11100671077147126
25752,"Technical Writer, University Graduate",CSE 370,0.11100671077147126
25753,Administrative Business Partner,CSE 370,0.1109078511595726
25754,"Linguist, Natural Language Understanding, Machine Intelligence",CSE 370,0.11089288948569447
25755,"Program Manager, Alphabet Treasury, Corporate Engineering",CSE 370,0.11089288948569447
25756,"Solutions Engineer, Google Cloud Healthcare and Life Sciences",CSE 370,0.11089288948569447
25757,Financial Analyst,CSE 370,0.11008265046402813
25758,"Residual Manager, YouTube Originals",CSE 370,0.11008265046402813
25759,Facilities Manager,CSE 370,0.10965341167757288
25760,"Research Analyst, Market Insights",CSE 370,0.10936982515268028
25761,"Associate Account Strategist (Czech/Slovak), Sales, Google Marketing Solutions",CSE 370,0.1093208025675267
25762,"Associate Account Strategist (Romanian), Google Marketing Solutions Sales",CSE 370,0.1093208025675267
25763,"Head of Creative, Retail Marketing",CSE 370,0.1093208025675267
25764,Internal Communications Manager,CSE 370,0.1093208025675267
25765,"Operations Specialist (Polish), Online Legal Support",CSE 370,0.1093208025675267
25766,"Product Marketing Manager, Google Play, Japan (English, Japanese)",CSE 370,0.1093208025675267
25767,"Program Manager, Operations, Google Cloud Web",CSE 370,0.1093208025675267
25768,Global REWS Marketing and Communications Manager,CSE 370,0.10929868877283297
25769,Voice User Interface Designer,CSE 370,0.10929868877283297
25770,"Forensic Auditor, Internal Audit",CSE 370,0.109183463784575
25771,"Account Executive, Democratic Elections",CSE 370,0.10917888591066002
25772,"Content Policy Manager, Asia Pacific (Full-time/Part-time)",CSE 370,0.10917888591066002
25773,"Inside Sales and Customer Growth Representative, Google Cloud (English, Mandarin, Cantonese)",CSE 370,0.10917888591066002
25774,Privacy Counsel,CSE 370,0.10917888591066002
25775,"Sales Lead, SMB, Google Cloud Platform",CSE 370,0.10917888591066002
25776,"U.S. Tax Analyst, Employment Tax",CSE 370,0.10917888591066002
25777,"Account Manager, Retail Vertical",CSE 370,0.10880421897454653
25778,"Customer Public Relations Manager, Google Cloud",CSE 370,0.10880421897454653
25779,"Political Advertising Program, Summer-Fall 2018",CSE 370,0.108636983204633
25780,"Chrome Customer Success Manager, Google Cloud",CSE 370,0.10825753055978567
25781,"Internet of Things (IoT) Product Specialist, Google Cloud",CSE 370,0.10825753055978567
25782,"Account Manager, DoubleClick (Mandarin)",CSE 370,0.10782031789422035
25783,Legal Assistant,CSE 370,0.1076432737405412
25784,Android Device Strategy Lead,CSE 370,0.10730856033042073
25785,"App Specialist LCS (CEE), App Developer Sales, EMEA (Multiple Languages)",CSE 370,0.10730856033042073
25786,Strategic Vendor Manager,CSE 370,0.10656196833588183
25787,"Technical Solutions Engineer, Firebase, Google Cloud",CSE 370,0.10612096460536122
25788,"Global Supply Chain Manager, Keyboard and Trackpad, Consumer Hardware",CSE 370,0.10581798912025989
25789,"Global Supply Chain Manager, Packaging",CSE 370,0.10551864341832698
25790,"Financial Analyst, Central Finance Planning and Analysis",CSE 370,0.10551254567690194
25791,Senior Financial Analyst,CSE 370,0.10551254567690194
25792,Staffing Project Lead,CSE 370,0.10551254567690194
25793,"Mobile Web Specialist, LCS Central Europe (German)",CSE 370,0.10426683854311705
25794,"Manufacturing Business Manager, Google Hardware",CSE 370,0.10420411480590701
25795,"Senior Manager, Supply Chain",CSE 370,0.10420411480590701
25796,"Strategic Cloud DevOps and Infrastructure Engineer, Google Cloud Professional Services",CSE 370,0.1039247010834515
25797,"Data Analyst, Trust and Safety",CSE 370,0.10386133240535855
25798,"APAC SMB Account Manager, Google Cloud (Mandarin, Cantonese)",CSE 370,0.10372492911847075
25799,"Account Manager, Display, Media Buying Solutions (Italian)",CSE 370,0.10372492911847075
25800,"Account Manager, Display, Media Buying Solutions (Spanish)",CSE 370,0.10372492911847075
25801,"Account Manager, Media Buying Solutions",CSE 370,0.10372492911847075
25802,"Cloud Manager (German), Inside Sales",CSE 370,0.10372492911847075
25803,"Enterprise Customer Development Representative, Google Cloud (English, Korean)",CSE 370,0.10372492911847075
25804,"Enterprise Customer Development Representative, Google Cloud (English, Mandarin, Cantonese)",CSE 370,0.10372492911847075
25805,"Enterprise Customer Development Representative, Google Cloud (Japanese)",CSE 370,0.10372492911847075
25806,"Enterprise Customer Development Representative, Google Cloud (Southeast Asian Language)",CSE 370,0.10372492911847075
25807,"Administrative Business Partner, Jigsaw",CSE 370,0.10358073045499623
25808,"Account Manager, Large Customer Sales",CSE 370,0.10335051179863512
25809,"Associate Legal Counsel (Commercial), Mobile",CSE 370,0.10335051179863512
25810,"Business Development Manager, Agency",CSE 370,0.10335051179863512
25811,"Mobile UX Specialist, Large Customer Sales (English, Japanese)",CSE 370,0.10335051179863512
25812,"Communications Manager, Search",CSE 370,0.10307492063730024
25813,Account Strategist (Hebrew),CSE 370,0.10266804546117783
25814,"Operations Manager, Global Partnerships",CSE 370,0.10266804546117783
25815,"Strategic Partner Manager, Product Partnerships (Geo)",CSE 370,0.10266804546117783
25816,"Protective Services Specialist, Event Security",CSE 370,0.10237363446503878
25817,"Product Marketing Manager, Digital Skills for Economic Impact",CSE 370,0.10216955489013343
25818,"Product Marketing Manager, YouTube Music and Subscriptions",CSE 370,0.10216955489013343
25819,"G Suite Strategic Cloud Engineer, Google Professional Services",CSE 370,0.1020933004328981
25820,Financial Accountant/Controller,CSE 370,0.10028330550994724
25821,Partner Onboarding Manager (Americas),CSE 370,0.10009442921727896
25822,"Process Specialist, Curated Formats, Google Technical Services",CSE 370,0.10009442921727896
25823,"Data Scientist / Quantitative Analyst Technical Lead, Engineering",CSE 370,0.09982868558727205
25824,"Specialist, Google Analytics Solutions",CSE 370,0.09973845873610117
25825,"Sales Engineering Manager, Shared Services, Google Cloud",CSE 370,0.09907458338420838
25826,"Sales and Customer Growth Strategist, Google Cloud (Spanish)",CSE 370,0.09907458338420838
25827,"Channel Manager, Hardware Partnerships",CSE 370,0.09884711378253996
25828,"Engineering Manager, Consumer Hardware",CSE 370,0.09884711378253996
25829,"Application Engineer, SAP",CSE 370,0.09882754634600133
25830,"Operations Specialist, Google People Services (Japanese)",CSE 370,0.09882754634600133
25831,"Operations Specialist, Google People Services (Traditional Mandarin)",CSE 370,0.09882754634600133
25832,Software Engineer,CSE 370,0.09882754634600133
25833,"Technical Specialist, Google Technical Services (English and Italian)",CSE 370,0.09882754634600133
25834,"APAC Accounting Lead, Non-Ads Products",CSE 370,0.09872152898460626
25835,Candidate Offer Assessment Specialist (Tech),CSE 370,0.09872152898460626
25836,Mobility Consultant,CSE 370,0.09872152898460626
25837,"Operations Analyst, Sales, Google Cloud",CSE 370,0.09872152898460626
25838,"Product Marketing Manager, Consumer Strategy",CSE 370,0.09872152898460626
25839,Public Policy and Government Relations Manager,CSE 370,0.09872152898460626
25840,"SMB Sales Manager, International, Google Cloud",CSE 370,0.09872152898460626
25841,Alphabet Corporate Accounting Manager,CSE 370,0.09840414985083043
25842,"Legal and Policy Operations Specialist (English and Korean), YouTube",CSE 370,0.09840414985083043
25843,"Product Marketing Manager, Apigee Google Cloud Platform",CSE 370,0.09840414985083043
25844,SAP Alphabet Senior Accountant,CSE 370,0.09840414985083043
25845,UX Program Manager,CSE 370,0.09840414985083043
25846,"Head of Partner Engineering, Google Cloud",CSE 370,0.0981329332687892
25847,Software Engineer (English),CSE 370,0.0981329332687892
25848,"Account Manager, Media, Large Customer Sales (UKI)",CSE 370,0.0977512376382947
25849,"Account Strategist (English, Portuguese)",CSE 370,0.0977512376382947
25850,"Graphics Software Engineer, Robotics Simulation, Google Cloud Platform",CSE 370,0.0977512376382947
25851,ソフトウェア エンジニア、Chrome OS ビデオ,CSE 370,0.0977512376382947
25852,"User Experience Researcher, Google Cloud Support",CSE 370,0.09738626540638506
25853,"Technical Specialist, Google Technical Services, Ads",CSE 370,0.09730100194574334
25854,Associate Legal Counsel,CSE 370,0.09723010901361703
25855,"BOLD Intern, Summer 2018",CSE 370,0.09723010901361703
25856,"Business Intern 2018, Argentina",CSE 370,0.09723010901361703
25857,"Business Intern 2018, Brazil",CSE 370,0.09723010901361703
25858,"Business Intern 2018, Colombia",CSE 370,0.09723010901361703
25859,"Business Intern 2018, Mexico",CSE 370,0.09723010901361703
25860,Investment Grade Trader,CSE 370,0.09723010901361703
25861,"Merchant Network Planning and Quality Manager, Google Express",CSE 370,0.09723010901361703
25862,"Protective Services Specialist, Executive Protection",CSE 370,0.09723010901361703
25863,"User Experience Design Intern, Mid-Year 2018",CSE 370,0.09723010901361703
25864,"Account Executive, Waze (Spanish)",CSE 370,0.09722051504068077
25865,"App Specialist, App Developer Sales (German)",CSE 370,0.09722051504068077
25866,"Product Strategy and Operations Lead, Consumer Payments (English, Russian)",CSE 370,0.09722051504068077
25867,"Senior Accountant, Revenue, Cloud Business Finance",CSE 370,0.09722051504068077
25868,"Account Executive, Programmatic (Spanish)",CSE 370,0.09688516920432448
25869,"Project Manager, Security Systems",CSE 370,0.09688516920432448
25870,"Technical Solutions Consultant, Android Automotive, Android Partner Engineering",CSE 370,0.09688516920432448
25871,UX Content Strategist,CSE 370,0.09677185588516295
25872,"Industrial Design Intern, Summer 2018",CSE 370,0.09635862522991374
25873,"Quantitative Analyst Lead, Trust and Safety",CSE 370,0.09618332777172327
25874,"Program Manager (Risk Management), Extended Workforce Solutions",CSE 370,0.0959795204922557
25875,MBA Intern 2018,CSE 370,0.09587694997899235
25876,"Account Manager, DoubleClick (Full-time/Part-time)",CSE 370,0.09522347480524332
25877,"Deal Lead, Japan (English, Japanese)",CSE 370,0.09500596250873058
25878,"Global Solutions Advisor, Extended Workforce Solutions",CSE 370,0.09500596250873058
25879,"Global Supply Chain and Sourcing Manager, Sensors, Consumer Hardware",CSE 370,0.09500596250873058
25880,"Strategic Partner Manager, Global Partnerships (Hebrew, Russian)",CSE 370,0.09500596250873058
25881,"Business Development Consultant (Spanish), Google Marketing Solutions",CSE 370,0.09477723534218967
25882,"Global Partnerships Solutions Lead, News and Publishing",CSE 370,0.09477723534218967
25883,Platforms Account Manager,CSE 370,0.09477723534218967
25884,"Research Programs Specialist, Tech Programs and Events",CSE 370,0.09472093248041347
25885,"Specialist, Tech Programs and Events, Google Cloud",CSE 370,0.09472093248041347
25886,"Training Partners Business Manager, Americas, Google Cloud",CSE 370,0.09472093248041347
25887,"Social Marketing Manager, Google Social Lab",CSE 370,0.0945693104644306
25888,"Analytical Lead, Home and Personal Care Vertical",CSE 370,0.09364932579919696
25889,"Analytical Lead, Media and Entertainment Vertical",CSE 370,0.09364932579919696
25890,"Analytical Lead, Pharmaceutical Vertical",CSE 370,0.09364932579919696
25891,"Business Intern, Veteran",CSE 370,0.09364932579919696
25892,"Business Strategy Lead, Phones Business",CSE 370,0.09364932579919696
25893,"Field Sales Representative, Federal Government, Google Cloud",CSE 370,0.09364932579919696
25894,"Product/Commercial Counsel (EMEA), Display, Analytics and Syndication",CSE 370,0.09364932579919696
25895,Regional Counsel,CSE 370,0.09364932579919696
25896,"Physical Design/Implementation Engineer, ASIC",CSE 370,0.09310265476815402
25897,"Product Marketing Manager, Google Cloud Platform Monitoring, Google Cloud",CSE 370,0.09286591741256416
25898,"Product Marketing Manager, Networking, Google Cloud",CSE 370,0.09286591741256416
25899,"Business Development Manager, Google Cloud Partnerships",CSE 370,0.09274128321558237
25900,"Global Supply Chain Manager, Audio, Consumer Hardware",CSE 370,0.09274128321558237
25901,"User Experience Research Intern, Summer 2018",CSE 370,0.09274128321558237
25902,User Experience Research Lead,CSE 370,0.09274128321558237
25903,"Sales Engineer, Google Cloud Platform",CSE 370,0.09247848466038704
25904,"Communications Manager, Ads and Commerce",CSE 370,0.09143700057175011
25905,"Food Service Manager, Americas",CSE 370,0.09143700057175011
25906,Online Sales Account Manager (Turkish),CSE 370,0.09143700057175011
25907,"Program Manager, Create for Enterprise (Hardware Partnerships)",CSE 370,0.09143700057175011
25908,"Strategic Partner Manager (Nordics), Online Partnerships Group",CSE 370,0.09143700057175011
25909,"Agency Go-to-Market and Business Analytics Manager, Spanish Speaking LatAm",CSE 370,0.09097064179368317
25910,"Analyst, Staffing and Operations",CSE 370,0.09097064179368317
25911,"Delivery Manager, Optimization Support, EMEA",CSE 370,0.09097064179368317
25912,Google Cloud Program Manager,CSE 370,0.09096195712918416
25913,"Security Product Specialist, Google Cloud Platform",CSE 370,0.09096195712918416
25914,"Performance Video Agency Specialist, YouTube",CSE 370,0.09064531546318903
25915,"Formal Verification Engineer, Consumer Hardware",CSE 370,0.09028563768661116
25916,"Program Manager, Mergers and Acquisitions, Corporate Engineering",CSE 370,0.09028563768661116
25917,"Recruiter, Google Cloud",CSE 370,0.0894774965941906
25918,"Business Analyst, Google Play Partner Promotions Strategy",CSE 370,0.0890793897677213
25919,"Head of Growth Marketing Strategy, Google Play",CSE 370,0.0890793897677213
25920,"Strategy and Operations Analyst, Ad Grants",CSE 370,0.0890793897677213
25921,"Director, Global Payroll Operations",CSE 370,0.0890313529613195
25922,"Strategy Associate, Search and Assistant Distribution, Global Partnerships",CSE 370,0.0890313529613195
25923,Video Algorithm Engineer,CSE 370,0.0890313529613195
25924,"Measurement Solutions Consultant, Google Technical Services",CSE 370,0.08868974249344319
25925,"Business Lead, Partner Directory, Google Cloud",CSE 370,0.08839026782661677
25926,"Product Lifecycle Management, Business Systems",CSE 370,0.08839026782661677
25927,"AdSpam Analyst, Trust and Safety",CSE 370,0.0879137323005125
25928,Brand Solution Strategist,CSE 370,0.0879137323005125
25929,"Consumer Product Marketing Manager, YouTube",CSE 370,0.0879137323005125
